id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
85393330,service,,yes,,,,,,,,,,,,,,
85393336,service,,yes,,,,,,,,,,,,,,
85394884,service,,,,,,,,,,,,,,,,
85394893,service,,,,,,,,,,,,,,,,
85445887,service,,,,,,,,,,,,,,,,
85445888,service,,,,,,,,,,,,,,,,
85465924,residential,Ξάνθης,,,,,,,,,,,,,,,
85641559,residential,,yes,,,,,,,,,,,,,,
85692476,tertiary,Μελίνας Μερκούρη,,,,,,,,,,,,,,,
85692477,residential,Φιλήμονος Τιμ.,yes,,,,,,,,,,,,,,
85692478,residential,Λάχητος,yes,,,,,,,,,,,,,,
85692768,residential,Ταξίλου,,,,,,administrative,,,,,,,,,
85692769,residential,Μαιάνδρου,yes,,,,,,,,,,,,,,
85693224,service,,,,,,,,,,,,,,,,
85693228,service,,,,,,,,,,,,,,,,
85693229,service,,yes,,,,,,,,,,,,,,
85693230,service,,,,,,,,,,,,,,,,
85693232,service,,,,,,,,,,,,,,,,
85693234,service,,,,,,,,,,,,,,,,
85693235,service,,yes,,,,,,,,,,,,,,
85693236,service,,,,,,,,,,,,,,,,
85693241,service,,,,,,,,,,,,,,,,
85693242,service,,,,,,,,,,,,,,,,
85698085,residential,,,,,,,,,,,,,,,,
85698540,residential,Ξενοκράτους,yes,,,,,,,,,,,,,,
85873451,footway,,,,,,,,,,,,,,,,
85873454,footway,,,,,,,,,,,,,,,,
85873455,footway,,,,,,,,,,,,,,,,
85873457,service,,,,,,,,,,,,,,,,
85876725,service,,,,,,,,,,,,,,,,
85878173,service,,,,,,,,,,,,,,,,
86098763,residential,Αλκίφρονος,yes,,,,,,,,,,,,,,
86098764,residential,,,,,,,,,,,,,,,,
86098765,residential,Αγαθοδαίμονος,,,,,,,,,,,,,,,
86098766,residential,Αγαθοδαίμονος,yes,,,,,,,,,,,,,,
86101111,residential,Αχνιαδων,,,,,,,,,,,,,,,
86101112,tertiary,Μαραθώνος,no,,,,,,,,,,,,,,
86143633,residential,Νάνσεν,yes,,,,,,,,,,,,,,
86143848,residential,Σωκίων,,,,,,,,,,,,,,,
86216222,pedestrian,Φαρμάκη,,,,,,,,,,,,,,,
86216225,residential,Σέλλεϋ,,,,,,,,,,,,,,,
86216226,pedestrian,Θρασύλλου,,,,,,,,,,,,,,,
86216228,pedestrian,Χαιρεφώντος,,,,,,,,,,,,,,,
86216513,residential,Στράτωνος,,,,,,,,,,,,,,,
86216515,footway,,,,,,,,,,,,,,,,
86216520,service,,,,,,,,no,,,,,,,,
86216521,pedestrian,Ραγκαβά,,,,,,,,,,,,,,,
86217829,residential,Αγγέλου Γέροντα,,,,,,,,,,,,,,,
86218469,residential,Μονής Αστερίου,,,,,,,,,,,,,,,
86218470,residential,Σωτήρος,yes,,,,,,,,,,,,,,
86219145,residential,Πάροδος Σωτήρος,,,,,,,,,,,,,,,
86219146,residential,Λαμάχου,,,,,,,,,,,,,,,
86219148,residential,Υπερείδου,yes,,,,,,,,,,,,,,
86219150,pedestrian,Κόδρου,,,,,,,,,,,,,,,
86219152,residential,Κέκροπος,,,,,,,,,,,,,,,
86219660,residential,Κυρρήστου,yes,,,,,,,,,,,,,,
86219661,service,Ραγκαβά,,,,,,,,,,,,,,,
86219662,residential,Επιχάρμου,,,,,,,,,,,,,,,
86219663,residential,Επιχάρμου,,,,,,,,,,,,,,,
86219664,residential,Ναυάρχου Νικοδήμου,,,,,,,,,,,,,,,
86219665,service,,,,,,,,,,,,,,,,
86219711,service,,,,,,,,,,,,,,,,
86219714,residential,Ερωτόκριτου,,,,,,,,,,,,,,,
86219957,residential,Αγίου Ανδρέου,,,,,,,,,,,,,,,
86306239,residential,Πεντέλης,,,,,,,,,,,,,,,
86306243,residential,Πατρώου,yes,,,,,,,,,,,,,,
86306245,residential,Σκόπα,,,,,,,,,,,,,,,
86306697,service,,,,,,,,,,,,,,,,
86307113,steps,Κλεψύδρας,,,,,,,,,,,,,,,
86307114,residential,Πελοπίδα,,,,,,,,,,,,,,,
86307116,residential,Διοσκούρων,,,,,,,,,,,,,,,
86307117,residential,Ανδοκίδου,,,,,,,,,,,,,,,
86319328,residential,Θόλου,,,,,,,,,,,,,,,
86319329,residential,Στράτωνος,,,,,,,,,,,,,,,
86319331,pedestrian,Θεωρίας,,,,,,,,,,,,,,,
86319332,service,,,,,,,,,,,,,,,,
86319334,service,,,,,,,,,,,,,,,,
86319338,residential,Πρυτανείου,,,,,,,,,,,,,,,
86322959,,Γραμμή 1,,,,,subway,,,,,yes,,,,,
86322960,pedestrian,Κυνέτου,,,,,,,,,,,,,,,
86322961,residential,Αβησσυνίας,,,,,,,,,,,,,,,
86322963,residential,Νήσου,,,,,,,,,,,,,,,
86322965,,Γραμμή 1,,,,,subway,,,,,yes,,,,,
86322966,pedestrian,,,,,,,,,,,,,,,,
86343494,residential,Κτενά,,,,,,,,,,,,,,,
86343496,residential,Κορνάρου,,,,,,,,,,,,,,,
86343497,residential,Αθηναΐδος,yes,,,,,,,,,,,,,,
86343502,pedestrian,Ευαγγελίστριας,,,,,,,,,,,,,,,
86343503,pedestrian,Ευαγγελίστριας,,,,,,,,,,,,,,,
86350400,residential,Λίμπονα,,,,,,,,,,,,,,,
86350404,pedestrian,Σκουζέ,,,,,,,,,,,,,,,
86350405,residential,Αγίας Ειρήνης,yes,,,,,,,,,,,,,,
86351755,pedestrian,Ευαγγελίστριας,,,,,,,,,,,,,,,
86351756,residential,Βλαχάβα,,,,,,,,,,,,,,,
86351758,residential,,yes,,,,,,,,,,,,,,
86351761,residential,Χρυσοσπηλιωτίσσης,yes,,,,,,,,,,,,,,
86351764,residential,Καρόρη,,,,,,,,,,,,,,,
86351768,residential,Λέκκα,yes,,,,,,,,,,,,,,
86351770,pedestrian,Σκουλενίου,,,,,,,,,,,,,,,
86378178,residential,Θεάτρου,,,,,,,,,,,,,,,
86378180,pedestrian,Κουμουνδούρου,yes,,,,,,,,,,,,,,
86378183,residential,Αναξαγόρα,yes,,,,,,,,,,,,,,
86378184,pedestrian,Ευπολίδος,,,,,,,,,,,,,,,
86378187,residential,Σαλαμίνος,,,,,,,,,,,,,,,
86378191,pedestrian,Κρατίνου,,,,,,,,,,,,,,,
86378192,residential,Τουρναβίτη,yes,,,,,,,,,,,,,,
86378193,tertiary,Πλατεία Ελευθερίας,yes,,,,,,,,,,,,,,
86378194,service,,yes,,,,,,,,,,,,,,
86378195,service,Στρέιτ,,,,,,,,,,,,,,,
86378196,residential,Μενάνδρου,yes,,,,,,,,,,,,,,
86378198,residential,Παρνασσού,yes,,,,,,,,,,,,,,
86379229,,,,,,,subway,,,,,,,,,,
86379230,,,,,,,subway,,,,,,,,,,
86379233,,,,,,,subway,,,,,,,,,,
86379235,,,,,,,subway,,,,,,,,,,
86379237,,,,,,,subway,,,,,,,,,,
86379239,,,,,,,subway,,,,,,,,,,
86379240,,,,,,,subway,,,,,,,,,,
86379242,,,,,,,subway,,,,,,,,,,
86435393,residential,Κέβητος,,,,,,,,,,,,,,,
86435394,residential,Καραϊσκάκη,,,,,,,,,,,,,,,
86435395,residential,Αισχύλου,yes,,,,,,,,,,,,,,
86435396,pedestrian,Πλατεία Ηρώων,,,,,,,,,,,,,,,
86435397,residential,Τάκη,,,,,,,,,,,,,,,
86437595,residential,Ήβης,,,,,,,,,,,,,,,
86437597,residential,Μελιδώνη,,,,,,,,,,,,,,,
86437598,service,,,,,,,,,,,,,,,,
86438970,residential,,,,,,,,,,,,,,,,
86438971,pedestrian,Μητροπόλεως,,,,,,,,,,,,,,,
86438972,residential,Καλίππου,,,,,,,,,,,,,,,
86438973,tertiary,Αιόλου,yes,,,,,,,,,,,,,,
86438974,tertiary,Ερμού,yes,,,,,,,,,,,,,,
86438978,residential,,,,,,,,,,,,,,,,
86494176,,,,,,,subway,,,,,,,,,,
86494178,,Γραμμή 1,,,,,rail,,,,,,,,,,
86494180,,,,,,,subway,,,,,,,,,,
86494181,,,,,,,subway,,,,,,,,,,
86494185,,Γραμμή 1,,,,,rail,,,,,,yes,,,,
86494186,,,,,,,subway,,,,,,,,,,
86494188,,,,,,,subway,,,,,,,,,,
86495020,residential,Ρήγα Παλαμήδου,yes,,,,,,,,,,,,,,
86495022,pedestrian,Αγίων Αναργύρων,,,,,,,,,,,,,,,
86547336,residential,Ζακυαδων,,,,,,,,,,,,,,,
86547341,,Γραμμή 1,,,,,rail,,,,,,,,,,
86547343,residential,,yes,,,,,,,,,,,,,,
86547345,residential,Ευαδνης,yes,,,,,,,,,,,,,,
86547346,pedestrian,Ερμού,,,,,,,,,,,,,,,
86547349,residential,,yes,,,,,,,,,,,,,,
86549315,residential,Γρηγοροβίου,yes,,,,,,,,,,,,,,
86969260,footway,,,,,,,,,,,,,,,,
86969850,footway,,,,,,,,,,,,,,,,
86970140,path,,,,,,,,,,,,,,,,
86984814,footway,,,,,,,,,,,,,,,,
86985262,service,,,,,,,,,,,,,,,,
86985263,service,,,,,,,,,,,,,,,,
87082460,pedestrian,Ζαλοκώστα,,,,,,,,,,,,,,,
87082462,primary,Βασιλέως Γεωργίου Α',yes,yes,3,,,,,,,,,,,,
87082463,primary,,yes,yes,,,,,,,,,,,,,
87082464,service,Βασιλίσσης Αμαλίας,yes,,2,,,,,,,,,,,,
87082469,primary,Ελευθερίου Βενιζέλου,yes,yes,3,,,,,,,,,,,,
87082472,primary_link,Βασιλέως Γεωργίου Α',yes,yes,3,,,,,,,,,,,,
87083366,service,,,,,,,,private,,,,,,,,
87083367,service,,,,,,,,private,,,,,,,,
87083368,service,,,,,,,,private,,,yes,,,,,
87086743,residential,Γεδεών,,,,,,,,,,,,,,,
87086745,residential,Καραθεοδωρή,,,,,,,,,,,,,,,
87086747,,,,,,,,administrative,,,,,,,,,
87086748,tertiary,Παπαναστασίου,yes,,,,,,,,,,,,,,
87086751,pedestrian,Αλκινόου,,,,,,,,,,,,,,,
87086752,residential,Αμμοχώστου,,,,,,,,,,,,,,,
87086753,tertiary,Παπαναστασίου,-1,,,,,,,,,,,,,,
87086754,residential,Λευκωσίας,,,,,,,,,,,,,,,
87086757,residential,Σπανούδη,,,,,,,,,,,,,,,
87086758,residential,Λεμεσού,,,,,,,,,,,,,,,
87086762,residential,Παλληκαρίδου,,,,,,,,,,,,,,,
87086765,tertiary,,yes,,,,,,,,,,,,,,
87086767,residential,Αρματωλών,,,,,,,,,,,,,,,
87086770,,,,,,,,administrative,,,,,,,,,
87086774,residential,Πατριάρχου Φωτίου,,,,,,,,,,,,,,,
87086775,tertiary_link,,yes,,,,,,,,,,,,,,
87086777,residential,Λάρνακος,,,,,,,,,,,,,,,
87086781,residential,Σωτηρίου,,,,,,,,,,,,,,,
87086783,residential,Αθηνογένους,yes,,,,,,,,,,,,,,
87086787,residential,Φιλικής Εταιρείας,,,,,,,,,,,,,,,
87086788,residential,Αναστασιάδη,,,,,,,,,,,,,,,
87088299,residential,Αδάμ,,,,,,,,,,,,,,,
87088300,residential,Αλεβίζου,,,,,,,,,,,,,,,
87088301,residential,,,,,,,,,,,,,,,,
87088302,residential,,,,,,,,,,,,,,,,
87088303,residential,Πανόρμου,yes,,,,,,,,,,,,,,
87088304,residential,Αδάνων,,,,,,,,,,,,,,,
87088305,residential,Αιμιλιανού Γρεβενών,,,,,,,,,,,,,,,
87088306,residential,Μιαούλη,,,,,,,,,,,,,,,
87088307,residential,Πλατεία Αίνου,yes,,,,,,,,,,,,,,
87088309,residential,Τυρολόης,,,,,,,,,,,,,,,
87088310,residential,Μενεκράτους,yes,,,,,,,,,,,,,,
87088311,residential,Προκοπίου,,,,,,,,,,,,,,,
87088312,pedestrian,Ηρώων,,,,,,,,,,,,,,,
87088313,residential,Κυκλάδων,,,,,,,,,,,,,,,
87088315,residential,Ψαλτωφ,,,,,,,,,,,,,,,
87088316,residential,Μελαχροινού,,,,,,,,,,,,,,,
87144524,service,,,,,,,,,,,,,,,,
87146317,service,,,,,,,,,,,,,,,,
87147019,residential,Πίνδου,yes,,,,,,,,,,,,,,
87150904,residential,Ρούμελης,no,,,,,,,,,,,,,,
87150911,secondary_link,,yes,yes,2,,,,,,,,,,,,
87150942,tertiary,,yes,,,,,,,,,,,,,,
87150944,primary_link,,yes,yes,2,,,,,,,,,,,,
87150957,primary,Κηφισίας,yes,yes,3,70,,,,,,,yes,,,,
87254467,footway,,,,,,,,,,,,yes,,,,
87254468,footway,,,,,,,,,,,,yes,,,,
87254471,steps,,,,,,,,,,,,,down,,,
87254473,steps,,,,,,,,,,,,,down,,,
87255960,primary,,yes,,,50,,,,,,,,,,,
87255961,residential,,,,,,,,,,,,,,,,
87255963,primary_link,Κωνσταντινουπόλεως,yes,,,50,,,,,,,,,,,
87256374,tertiary,,,,,,,administrative,,,,,,,,,
87256375,motorway,Αυτοκινητόδρομος 1 (Αθήνα - Θεσσαλονίκη - Εύζωνοι),yes,yes,4,80,,,,,,,,,,,
87261347,primary,Πέτρου Ράλλη,yes,yes,,,,,,,,,,,,,
87261348,primary,Πέτρου Ράλλη,yes,yes,,,,,,,,,,,,,
87322641,track,,,,,,,,,,,,,,,,
87322642,tertiary,Αγίου Δημητρίου,yes,,,,,,,,,,,,,,
87322643,tertiary,Κωνσταντινουπόλεως,yes,,,,,,,,,,,,,,
87322644,residential,Μεσολογγίου,-1,,,,,,,,,,,,,,
87322645,residential,Οίτης,,,,,,,,,,,,,,,
87322646,residential,Μαιζώνος,,,,,,,,,,,,,,,
87322648,residential,Καλαβρύτων,,,,,,,,,,,,,,,
87322649,residential,Αρματωλών,,,,,,,,,,,,,,,
87322651,residential,Πλατεία Βαλαβάνη,,,,,,,,,,,,,,,
87322652,residential,Ερμού,,,,,,,,,,,,,,,
87322653,residential,Διονυσίου Σολωμού,yes,,,,,,,,,,,,,,
87322655,residential,Καλαβρύτων,,,,,,,,,,,,,,,
87322658,tertiary,Πλατεία Αγίας Λαύρας,yes,,,,,,,,,,,,,,
87322659,residential,Κορυτσάς,,,,,,,,,,,,,,,
87322660,residential,,,,,,,,,,,,,,,,
87322662,pedestrian,Καραμπατή,,,,,,administrative,,,,,,,,,
87322664,tertiary_link,,yes,,,,,,,,,,,,,,
87322665,residential,Ορέστου,,,,,,administrative,,,,,,,,,
87322669,residential,Τανάγρας,,,,,,,,,,,,,,,
87322670,residential,,,,,,,,,,,,,,,,
87322671,living_street,Μεσολογγίου,,,,,,,,,,,,,,,
87322672,residential,Τσιμαρα,,,,,,,,,,,,,,,
87322673,residential,Καλαβρύτων,,,,,,,,,,,,,,,
87322674,residential,Τίρυνθος,,,,,,,,,,,,,,,
87322839,residential,,yes,,,,,,,,,,,,,,
87322840,steps,Καλλιπόλεως,,,,,,,,,,,,,,,
87322841,residential,,yes,,,,,,,,,,,,,,
87322842,residential,Καλλιπόλεως,,,,,,,,,,,,,,,
87322843,residential,Καλλιπόλεως,,,,,,,,,,,,,,,
87322844,residential,Δωρίδος,,,,,,,,,,,,,,,
87322845,residential,,,,,,,,,,,,,,,,
87886469,trunk,,yes,,3,,,,,,,,,,,,
87886471,trunk,,yes,,2,,,,,,,,,,,,
87886472,trunk,,yes,,4,,,,,,,,,,,,
87886473,secondary,,yes,,2,,,,,,,,,,,,
87886474,motorway,,yes,yes,2,80,,,,,,,,,,,yes
87886476,secondary,Αλίμου Κατεχάκη,yes,yes,4,,,,,,,,,,,,
88213220,tertiary,Θεσσαλονίκης,yes,,,,,,,,,,yes,,,,
88213221,,Γραμμή 1,,,,,rail,,,,,,yes,,,,
88213224,,,,,,,subway,,,,,,,,,,
88213225,,Γραμμή 1,,,,,rail,,,,,,,,,,
88213227,,Γραμμή 1,,,,,rail,,,,,,,,,,
88314981,residential,Επτανήσου,yes,,,,,,,,,,,,,,
88815239,residential,Βοσπόρου,yes,,,,,,,,,,,,,,
89042132,secondary,Αμαρυσίας Αρτέμιδος,,,,,,,,,,,,,,,
89045563,residential,Λεωφόρος Ιωνίας,yes,,,,,,,,,,,,,,
89045564,residential,Ψαρουδάκη,yes,,,,,,,,,,,,,,
89903935,residential,Αιτωλών,yes,,,,,,,,,,,,,,
89904024,residential,Μηδείας,,,,,,,,,,,,,,,
89904532,service,,,,,,,,,,,,,,,,
89904534,service,,,,,,,,,,,,,,,,
89904535,service,,,,,,,,,,,,,,,,
89904536,service,,,,,,,,,,,,,,,,
89904537,service,,,,,,,,,,,,,,,,
89904539,service,,,,,,,,,,,,,,,,
89904541,service,,,,,,,,,,,,,,,,
89904542,service,,,,,,,,,,,,,,,,
89904543,unclassified,,,,,,,,,,,,,,,,
89904545,service,,,,,,,,,,,,,,,,
89904546,service,,,,,,,,,,,,,,,,
89904548,service,,,,,,,,,,,,,,,,
89904549,service,,,,,,,,,,,,,,,,
89904551,service,,,,,,,,,,,,,,,,
89940443,residential,Έλλης,yes,,,,,,,,,,,,,,
89940445,service,,,,,,,,,,,,,,,,
89943207,unclassified,,yes,,,,,,,,,,,,,,
89943214,service,,,,,,,,,,,,,,,,
89943219,unclassified,,,,,,,,,,,,,,,,
89943226,service,,,,,,,,,,,,,,,,
89943233,service,,,,,,,,,,,,,,,,
89943241,unclassified,,yes,,,,,,,,,,,,,,
89943242,,,,,,,,,,,,,,,,,
89943246,unclassified,,,,,,,,,,,,,,,,
89943248,service,,,,,,,,,,,,,,,,
89943249,service,,,,,,,,,,,,,,,,
89943250,service,,,,,,,,,,,,,,,,
90084007,tertiary,Δορίδος,yes,,,,,,,,,,,,,,
90085977,,,,,,,,,,,,,,,,,
90085980,secondary,Μεγάλου Βασιλείου,yes,,,,,,,,,,,,,,
90085981,,,,,,,,,,,,,,,,,
90085982,,,,,,,,,,,,,,,,,
90085983,,,,,,,,,,,,,,,,,
90085984,service,Πράβιου,,,,,,,,,,,,,,,
90085985,residential,Πηνειού,,,,,,,,,,,,,,,
90533474,residential,Τσακάλοφ,yes,,,,,,,,,,,,,,
90534637,residential,Περιάνδρου,yes,,,,,,,,,,,,,,
90534638,residential,Αγίας Λαύρας,,,,,,,,,,,,,,,
90534639,residential,Καισαρείας,yes,,,,,,,,,,,,,,
90534640,residential,Ευρυνόμης,no,,,,,,,,,,,,,,
90534642,secondary_link,,yes,,1,,,,,,,,,,,,
90534644,residential,Ανακρέοντος,yes,,,,,,,,,,,,,,
90534645,residential,Δαμασίππου,yes,,,,,,,,,,,,,,
90534646,residential,Καμβύση,yes,,,,,,,,,,,,,,
90534650,residential,Ηπείρου,yes,,,,,,,,,,,,,,
90534651,residential,Καισαρείας,yes,,,,,,,,,,,,,,
90534652,tertiary_link,,yes,,,,,,,,,,,,,,
90537929,service,Κουτσια,,,,,,,,,,,,,,,
90537932,residential,Γρίμποβου,,,,,,,,,,,,,,,
90537934,residential,Πρινόπουλου,,,,,,,,,,,,,,,
90537936,residential,Ρίου,,,,,,,,,,,,,,,
90537937,residential,Ευελπίδων,yes,,,,,,,,,,,,,,
90537938,residential,Ευελπίδων,yes,,,,,,,,,,,,,,
90537939,residential,Αιγίνης,,,,,,,,,,,,,,,
90537940,residential,Δωδεκανήσου,-1,,,,,,,,,,,,,,
90537941,residential,Κρήνης,,,,,,,,,,,,,,,
90537942,residential,Δωδεκανήσου,yes,,,,,,,,,,,,,,
90537943,residential,Στροφάδων,,,,,,,,,,,,,,,
90537944,residential,Τιτάνων,,,,,,,,,,,,,,,
90537945,residential,Δωδεκανήσου,,,,,,,,,,,,,,,
90537946,residential,Αργυροκάστρου,,,,,,,,,,,,,,,
90537947,service,Μελίτης,,,,,,,,,,,,,,,
90605228,residential,Έκτορος,,,,,,,,,,,,,,,
90605229,residential,Πρωτέως,,,,,,,,,,,,,,,
90605243,residential,Κρόνου,,,,,,,,,,,,,,,
90605247,residential,Πολυμνίας,,,,,,,,,,,,,,,
90605249,residential,Ερασμίας,,,,,,,,,,,,,,,
90605252,tertiary,Πλ. Καναρη (Πλ. Κυψελης),yes,yes,1,45,,,,,,,,,,,
90605253,residential,Μηθύμνης,yes,,,,,,,,,,,,,,
90605260,residential,Σαμοθράκης,,,,,,,,,,,,,,,
90605265,residential,Ξάνθης,,,,,,,,,,,,,,,
90605266,residential,Ωρίωνος,,,,,,,,,,,,,,,
90605267,service,Έκτορος,,,,,,,,,,,,,,,
90605270,residential,Στυμφαλίας,,,,,,,,,,,,,,,
90605272,residential,,yes,,,,,,,,,,,,,,
90606481,residential,Καλογερά,yes,,,45,,,,,,,,,,,
90606482,residential,Χαιρώνειας,yes,,,,,,,,,,,,,,
90606485,residential,Ζακύνθου,yes,,,,,,,,,,,,,,
90606487,residential,Καστελόριζου,,,,,,,,,,,,,,,
90606488,residential,Τεγέας,,,,,,,,,,,,,,,
90606489,residential,Σποργιλου,yes,,,,,,,,,,,,,,
90607181,service,Λειβαθούς,,,,,,,,,,,,,,,
90607386,service,,,,,,,,,,,,,,,,
90607825,pedestrian,Στρωμνίτσης,,,,,,,,,,,,,,,
90607826,residential,Δοχειαρίου,yes,,,,,,,,,,,,,,
90608210,pedestrian,Αλήθειας,,,,,,,,,,,,,,,
90608211,service,,,,,,,,,,,,,,,,
90608213,pedestrian,Αγίων Αποστόλων,,,,,,,,,,,,,,,
90608214,pedestrian,Ρήνειας,,,,,,,,,,,,,,,
90608215,residential,,,,,,,,,,,,,,,,
90684415,residential,Κασταλίας,yes,,,,,,,,,,,,,,
90684416,residential,Κομανου,,,,,,,,,,,,,,,
90684419,pedestrian,Νικάνορος,,,,,,,,,,,,,,,
90684422,residential,Ανυμέδοντος,,,,,,,,,,,,,,,
90684423,residential,Χρυσηίδος,,,,,,,,,,,,,,,
90684424,residential,Σκύρου,yes,,,,,,,,,,,,,,
90684425,steps,,,,,,,,,,,,,,,,
90684426,service,,,,,,,,,,,,,,,,
90684428,residential,Νεοχωρίου,,,,,,,,,,,,,,,
90684431,pedestrian,Τζουμαγιάς,,,,,,,,,,,,,,,
90684432,residential,Εμμανουήλ Παππά,,,,,,,,,,,,,,,
90684433,residential,Φιλοτίμου,-1,,,,,,,,,,,,,,
90684436,residential,Χελμού,,,,,,,,,,,,,,,
90684437,residential,Μετανείρας,,,,,,,,,,,,,,,
90684438,service,,,,,,,,,,,,,,,,
90684440,residential,Αίγλης,yes,,,,,,,,,,,,,,
90685331,residential,Δαρδανελλίων,,,,,,,,,,,,,,,
90685334,residential,Βεβεκίου,,,,,,,,,,,,,,,
90685335,residential,Κοντοσκαλίου,,,,,,,,,,,,,,,
90685337,residential,Παντειχίου,,,,,,,,,,,,,,,
90685338,residential,Μακροχωρίου,,,,,,,,,,,,,,,
90685341,residential,Χίμαιρας,,,,,,,,,,,,,,,
90685344,residential,Μακροχωρίου,,,,,,,,,,,,,,,
90685347,residential,Ρυσιου,,,,,,,,,,,,,,,
90685348,residential,Βιθυνίας,,,,,,,,,,,,,,,
90685354,residential,Ερυθραίας,,,,,,,,,,,,,,,
90685356,residential,Παντειχίου,,,,,,,,,,,,,,,
90685357,pedestrian,Βιθυνίας,,,,,,,,,,,,,,,
90688096,residential,,yes,,,,,,,,,,,,,,
90688097,residential,Μαριουπόλεως,,,,,,,,,,,,,,,
90688098,residential,Ταταούλων,,,,,,,,,,,,,,,
90688099,residential,Σπαθάρη,,,,,,,,,,,,,,,
90688102,residential,Μ. Γεωργαλλά,yes,,,,,,,,,,,,,,
90688104,residential,Γαλατά,,,,,,,,,,,,,,,
90688106,residential,,,,,,,,,,,,,,,,
90688107,residential,Μαιώτιδος,,,,,,,,,,,,,,,
90688110,residential,Βαφειοχωρίου,yes,,,,,,,,,,,,,,
90688111,residential,,yes,,,,,,,,,,,,,,
90688113,residential,Ορειβασίου,,,,,,,,,,,,,,,
90688116,residential,Γαλατά,,,,,,,,,,,,,,,
90688117,residential,,yes,,,,,,,,,,,,,,
90688118,residential,Μαρμαρά,,,,,,,,,,,,,,,
90688119,residential,Ostrovou,yes,,,,,,,,,,,,,,
90697546,residential,Ταυρίδος,,,,,,,,,,,,,,,
90697549,residential,Λυκαίου,yes,,,,,,,,,,,,,,
90697552,residential,Δραγώνα Κ.,,,,,,,,,,,,,,,
90697555,residential,Γούδα,yes,,,,,,,,,,,,,,
90697561,residential,,,,,,,,,,,,,,,,
90697563,residential,Κεφαλά Ν.,,,,,,,,,,,,,,,
90775038,residential,Παλουρου,,,,,,,,,,,,,,,
90862376,residential,Σιαλου Μ.,,,,,,,,,,,,,,,
90862377,residential,Ωρίων,,,,,,administrative,,,,,,,,,
90862378,residential,Στυλιανίδη,,,,,,,,,,,,,,,
90862379,residential,Πενταγιών,,,,,,,,,,,,,,,
90862380,residential,Παπαβερκιου,,,,,,,,,,,,,,,
90862381,residential,Στιγνης,,,,,,,,,,,,,,,
90862382,pedestrian,Αμερίου,,,,,,,,,,,,,,,
90862383,residential,Ευαγριου,,,,,,,,,,,,,,,
90862384,residential,Σιαλου Μ.,yes,,,,,,,,,,,,,,
90862385,residential,,,,,,,,,,,,,,,,
90862386,tertiary,Καυκάσου,no,,,,,,,,,,,,,,
90862389,footway,Κρουσίου,,,,,,,,,,,,,,,
90862390,residential,Πανάγου,,,,,,,,,,,,,,,
90862391,service,Πατζινη Μαντρα,,,,,,,,,,,,,,,
90862392,residential,Κρουσίου,,,,,,,,,,,,,,,
90862393,residential,Γρ. Αυξεντίου,,,,,,,,,,,,,,,
90862394,residential,Κίρκης,,,,,,administrative,,,,,,,,,
90862395,footway,Κρουσίου,,,,,,,,,,,,,,,
90862396,tertiary,Καυκάσου,yes,,,,,,,,,,,,,,
90862397,pedestrian,Κλεισοφου,,,,,,,,,,,,,,,
90862398,tertiary,Καυκάσου,yes,,,,,,,,,,,,,,
90862399,residential,Πλατεία Κυπρίων Εθνομαρτύρων,yes,,,,,,,,,,,,,,
90862400,residential,Κρουσίου,,,,,,,,,,,,,,,
90862401,pedestrian,Σιαλου Μ.,,,,,,,,,,,,,,,
90862402,residential,Ελληνικών,,,,,,administrative,,,,,,,,,
90862404,residential,Σακκά Κ.,,,,,,,,,,,,,,,
90862405,residential,Εράσμου,,,,,,,,,,,,,,,
90862406,pedestrian,Ευαγριου,,,,,,,,,,,,,,,
90862407,residential,Εράσμου,yes,,,,,,,,,,,,,,
90865377,pedestrian,Σαμαρά Ζ.,,,,,,,,,,,,,,,
90865379,residential,Παντελη,,,,,,,,,,,,,,,
